id,text,category
17754,@MAC Hotkeyz you're a hateful person who sees racist things.    Can tell in your stupidity  statement.  I wish thst you'd practice a thankfulness for the things you can contrl and you're life wouldn't be filled with beliefs of white supremacists taking over.    Slavery is long gone and black folks I'm proud to say are involved  in EVERYTHING!.  WWll we had entire fleet all l black pilots.  Army same in NASA same!   Smart hard working Americans making America their home.,NHS
17755,lol this cop let a pregnant woman die in his jail cell,NHS
17756,Black lives matter is typical black racism.,NHS
17757,Your reading comprehension is sub-par,NHS
17758,Her lips are so disgusting.,NHS
17759,They have done everything so they will eventually run out out kids meat........ that's what I mean.,NHS
17760,I recently saw leafy's thing on that guy what a piece of shit first time I hear about him is that he's just biggest asshole on the net next to Bret keen,NHS
17761,fapnawb So All Lives Matter because all race that gets affected is applied,HS
17762,@Timothy KimmelnThis notion that Donald Trump doesn't know what he's doing is just not true. He knows exactly what he's doing. is a QUOTE from Marco Rubio that he repeated 10 times in one debate. I replaced Obama with Trump for HUMOR and you're taking it seriously. What a fucktard. LOL,NHS
17763,Alexander Laurie Birchley what does bringing down war memorials/leaders even achieve? Who would actually benefit from it? They’re literally only doing it to look good.,NHS
17764,Well the most homophobe ones are the ones in the closet,NHS
17765,Y'all are putting nonsense into your words their so dumb that it unbelievable god did give you a choice to become good not evil if you be like this guy right here you may not be going to heaven it base on your sins,NHS
17766,@Jay2luv(J.Evans) nHe doesn't know her at all he's making a judgement against a quarter of all society because he's been brainwashed.,NHS
17767,could her face be any tighter?,NHS
17768,I got news for you....NONE OF YOUR LIVES MATTER...NONE. No politician cares about you unless they stand to gain from it. No life in this planet matters to me unless you are friend or family....other than that..get bent.,NHS
17769,@Zackary ShepardYour opinion isn't a fact. If I was a racist,NHS
17770,To the police officer. The black people have money for drugs. That doesn't sound like poverty to me.,NHS
17771,List of greivances that don't exist ?!!!!!!!!!!!!!,NHS
17772,@Heather and you're a witch too..,NHS
17773,@wan ac it's not a choice. Can you choose to change your sexuality right now? No.,NHS
17774,does it matter tho ?,NHS
17775,Leave historical statues alone!,NHS
17776,@Drew Saluk It's a rather implausible interpretation Drew. You can make anything say anything if you are mad enough. But I doubt most people take that approach when confronted with anything else. If I came up to you and told you I'm going to punch you in the face,NHS
17777,@Jodi Dunbar God has no hate in him. He is pure love.,HS
17778,Can i pls talk to this man,NHS
17779,Omg I luv Madonna.  She is my hero and I will always defend her against all the haters.  Let’s appreciate this living legend!!!,HS
17780,I find her utterly false. From her face to her words. Motherless? She was not!  Strong and independent? When? She's rather weak in her need to incessantly draw attention to herself and try and hide her age,NHS
17781,Yeah I think so (also I strongly dislike your profile picture),NHS
17782,Surviving until graduation is a hard knock life.,NHS
17783,@Vardaris a few in a city of millions,NHS
17784,Madonna's eyes have always been so breathtaking. They could have fixed your lipstick. Too much lippy,NHS
17785,At first I saw the title and I thought they were meeting a conversion therapist. I was very concerned.,NHS
17786,ALL LIVES MATTER bottom line because the U.S. is formed by all races nthe key problem in U.S. its because Police officers will use force against you if you resist an arrest that's when this contraversial misunderstanding errupts especially with black communities and latino communities this should had not happen if you STOP! resisting an arrest or resisting a detention resisting a search warrant that's what so contraversial because a police officer always use excessive force when they feel life threatening no matter your color of your skin resisting an arrest to a police officer in front of a camera is a serious offense and black people and colored people don't want to reconized it because they use the 5th amendment to battle challenge against police officers profile intreview an individual that are trying to do their job,NHS
17787,Within the first few seconds of the video,NHS
17788,I was in 10th grade in a convent school in India. I was failing miserably in Chemistry and my class teacher called my dad to a P.T. meeting and told him,NHS
17789,Sherrif Clarke's life matters,NHS
17790,I’m lesbian and I’m so glad that I didn’t have to go through this. I’m sorry you had to go through this. I mean technically I’m only out to my friends and my Mam and brother I’m kinda scared to come out to the rest of my family,HS
17791,Freedom of speech,NHS
17792,Getting into a car and ending up dead could happen to anyone. Just look at the Democrats whistleblower who was white! Look at the guy involved with the Clintons over Whitewater. He,NHS
17793,Love is love...everyone has their own opinion and experience on different topics and we just need to accept it.,NHS
17794,JONAH The only counterpoints you morons have rely on projection,NHS
17795,That is a man.,NHS
17796,To many fillers,NHS
17797,Abolish Qualified Immunity,NHS
17798,Help from hate and bigotry for sure.,NHS
17799,Dinner Time your part of the problem,NHS
17800,Ashley Laurencya what are you saying???,NHS
17801,I hate when people talk over one another,NHS
17802,BS more whites are killed by cops IDIOT aMErika,NHS
17803,A.J Mulenga And it’s NOT a protest against anything by saying all lives matter!!! Its telling you we are all one.,NHS
17804,piddly lmao do you not know the meaning behind black lives matter? Do you know why and who made the all lives matter?,NHS
17805,Earth angel  with an iron coat 🧥 she had to wear it or she wouldn’t have survived all the hate ! We love you Madonna ! We see and feel your light x but we also accept your dark as well ! For to love only one side of humanity isn’t real ! With out night there is no light,HS
17806,Jo Van Almen you sound really stupid.,NHS
17807,Droping fuel on fire,NHS
17808,it's a girl but eh.,NHS
17809,middle aged dave back at it again,NHS
17810,Do baby lives in the womb matter?,NHS
17811,homosexuality isn't something you can disagree with. Just like having red hair. The sentence I don't agree with red hairness doesn't make sense. Same for I don't agree with homosexuality,HS
17812,Just found out that this is Fox tv.,NHS
17813,@the wheels came with a masseuse natives arent even native to America if you wanna be technical. europeans conquered this country.nIn that case you better start seriously educating yourself on geography and possessions. Rome and the middle east were getting invaded thousands of years before the new land was ever discovered. This became a white mans land,NHS
17814,So the only previous recipient of the award was Bill Clinton.  Wow! That is something to really be proud of.,NHS
17815,John Steven Heavily and still are look at Libya󠁧󠁢󠁥󠁮󠁧󠁿,NHS
17816,This guy is a hero,NHS
17817,Yea i don't agree with tall people. I mean they can be tall if they want to i guess but I'm not gonna support them with it.,NHS
17818,It is crazy   🤪 only black people are allowed to be proud ? Brown lives do not matter ? Can they not be proud 2 ?,NHS
17819,And we are happy you are not giving up on us !,HS
17820,So he saying white lives doesn't but I'll always say all lives matter,HS
17821,Conversion therapy? Try concentration camp! This should be outlawed--period.,NHS
17822,AND she has a pixie cut,NHS
17823,These are the only people that can save 2020,NHS
17824,feelings and emotions are overrated. man up women up and shut up get back to work!,NHS
